cve_entidad,nom_entidad,cve_municipio,nom_municipio,edad_primer_union,num_hijos,nivel_escolaridad,estado_civil_id,estado_civil_desc,estrato_socioeconomico,pareja_trabaja_id,pareja_trabaja_desc,ingreso_pareja,dinero_propio_id,dinero_propio_desc,apoyo_gobierno_id,apoyo_gobierno_desc,tiene_ahorros_id,tiene_ahorros_desc,propietaria_vivienda_id,propietaria_vivienda_desc,sufrio_violencia_pareja,factor_expansion,anio_encuesta
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,1,Sí,1500.0,1,Sí,2,No,2,No,1,Sí,0,139,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,2,No,,2,No,2,No,2,No,2,No,0,417,2021
17,MORELOS,18,TEMIXCO,4.0,3.0,B1,2,Separada,2,1,Sí,999998.0,2,No,2,No,2,No,1,Sí,0,444,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,1,Sí,1200.0,2,No,2,No,2,No,1,Sí,0,222,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,1,Sí,1400.0,2,No,2,No,2,No,2,No,1,222,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,1,Sí,1200.0,2,No,2,No,2,No,2,No,1,111,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,1,Sí,2500.0,2,No,2,No,2,No,1,Sí,0,111,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,3,2,No,,2,No,2,No,2,No,1,Sí,0,184,2021
17,MORELOS,18,TEMIXCO,15.0,3.0,A2,5,Casada,3,1,Sí,600.0,2,No,2,No,2,No,2,No,0,369,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,3,2,No,,1,Sí,2,No,1,Sí,1,Sí,0,553,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,1,Sí,2500.0,1,Sí,2,No,2,No,2,No,0,138,2021
17,MORELOS,18,TEMIXCO,,,C2,6,Soltera,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,277,2021
17,MORELOS,18,TEMIXCO,23.0,1.0,B1,2,Separada,2,2,No,,1,Sí,2,No,2,No,2,No,1,277,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,2,No,,1,Sí,2,No,2,No,2,No,1,415,2021
17,MORELOS,18,TEMIXCO,0.0,3.0,B1,2,Separada,2,1,Sí,600.0,2,No,2,No,2,No,2,No,0,138,2021
17,MORELOS,18,TEMIXCO,17.0,4.0,B1,2,Separada,2,2,No,,2,No,2,No,2,No,2,No,1,553,2021
17,MORELOS,18,TEMIXCO,,,C1,4,Viuda,2,1,Sí,800.0,2,No,2,No,2,No,1,Sí,1,138,2021
17,MORELOS,18,TEMIXCO,15.0,1.0,B1,2,Separada,2,2,No,,2,No,2,No,2,No,1,Sí,0,276,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,1,Sí,1000.0,1,Sí,2,No,2,No,2,No,0,163,2021
17,MORELOS,18,TEMIXCO,,,C2,6,Soltera,2,2,No,,2,No,2,No,2,No,2,No,0,325,2021
17,MORELOS,18,TEMIXCO,1.0,3.0,A2,5,Casada,2,1,Sí,3000.0,1,Sí,2,No,2,No,2,No,0,488,2021
17,MORELOS,18,TEMIXCO,14.0,3.0,B2,4,Viuda,2,2,No,,2,No,2,No,2,No,1,Sí,0,163,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,2,1,Sí,600.0,2,No,2,No,2,No,1,Sí,0,300,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,1,Sí,6000.0,1,Sí,2,No,2,No,2,No,0,150,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,1,Sí,6000.0,1,Sí,2,No,2,No,2,No,0,150,2021
17,MORELOS,18,TEMIXCO,1.0,1.0,B2,4,Viuda,2,1,Sí,800.0,2,No,2,No,2,No,2,No,0,300,2021
17,MORELOS,18,TEMIXCO,,,C2,6,Soltera,2,2,No,,2,No,2,No,2,No,2,No,0,379,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,379,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,1,Sí,7000.0,1,Sí,2,No,2,No,1,Sí,0,126,2021
17,MORELOS,18,TEMIXCO,1.0,4.0,B1,3,Divorciada,2,1,Sí,1800.0,1,Sí,2,No,2,No,2,No,0,126,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,0,317,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,475,2021
17,MORELOS,18,TEMIXCO,10.0,4.0,B2,4,Viuda,2,1,Sí,999998.0,1,Sí,2,No,2,No,1,Sí,0,317,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,158,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,2,No,,1,Sí,2,No,2,No,2,No,0,475,2021
17,MORELOS,18,TEMIXCO,19.0,1.0,B2,4,Viuda,2,1,Sí,200.0,1,Sí,1,Sí,2,No,1,Sí,1,117,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,1,Sí,1600.0,1,Sí,2,No,2,No,1,Sí,0,117,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,1,Sí,999998.0,1,Sí,2,No,2,No,2,No,0,117,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,2,No,,1,Sí,2,No,1,Sí,2,No,0,380,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,1,Sí,500.0,2,No,2,No,2,No,1,Sí,1,380,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,299,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,2,No,0,150,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,2,1,Sí,999998.0,2,No,2,No,2,No,2,No,1,150,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,150,2021
17,MORELOS,18,TEMIXCO,17.0,4.0,B2,4,Viuda,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,1,146,2021
17,MORELOS,18,TEMIXCO,1.0,1.0,A2,1,Unión libre,2,2,No,,2,No,2,No,2,No,1,Sí,0,728,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,1,Sí,1000.0,2,No,2,No,2,No,2,No,0,146,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,1,Sí,2000.0,1,Sí,2,No,2,No,2,No,1,146,2021
17,MORELOS,18,TEMIXCO,22.0,3.0,B2,4,Viuda,2,2,No,,2,No,2,No,2,No,2,No,0,282,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,1,141,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,2,1,Sí,800.0,2,No,2,No,2,No,2,No,0,141,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,141,2021
17,MORELOS,18,TEMIXCO,4.0,4.0,B1,3,Divorciada,2,2,No,,1,Sí,2,No,2,No,2,No,0,141,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,4,1,Sí,999998.0,2,No,2,No,2,No,1,Sí,0,330,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,4,1,Sí,999998.0,1,Sí,2,No,2,No,1,Sí,0,165,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,4,2,No,,2,No,2,No,2,No,1,Sí,1,330,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,4,1,Sí,50000.0,1,Sí,2,No,1,Sí,1,Sí,0,165,2021
17,MORELOS,18,TEMIXCO,1.0,1.0,B1,2,Separada,2,1,Sí,850.0,1,Sí,2,No,2,No,1,Sí,0,367,2021
17,MORELOS,18,TEMIXCO,30.0,1.0,B1,6,Soltera,2,2,No,,2,No,1,Sí,2,No,2,No,0,122,2021
17,MORELOS,18,TEMIXCO,,,C1,2,Separada,2,1,Sí,1500.0,1,Sí,2,No,2,No,2,No,0,122,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,1,Sí,900.0,2,No,2,No,2,No,1,Sí,0,122,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,1,Sí,1,Sí,0,94,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,1,Sí,3000.0,2,No,2,No,2,No,1,Sí,0,94,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,158,2021
17,MORELOS,18,TEMIXCO,17.0,3.0,B2,4,Viuda,2,2,No,,1,Sí,1,Sí,2,No,2,No,0,158,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,3,2,No,,1,Sí,2,No,2,No,2,No,0,152,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,3,1,Sí,0.0,1,Sí,2,No,2,No,1,Sí,0,152,2021
17,MORELOS,18,TEMIXCO,40.0,4.0,B2,4,Viuda,3,2,No,,2,No,1,Sí,2,No,1,Sí,1,152,2021
17,MORELOS,18,TEMIXCO,16.0,3.0,B2,4,Viuda,3,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,152,2021
17,MORELOS,18,TEMIXCO,,,C2,6,Soltera,3,2,No,,2,No,2,No,2,No,2,No,0,152,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,1,Sí,800.0,1,Sí,2,No,2,No,2,No,1,286,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,1,Sí,2200.0,1,Sí,2,No,1,Sí,2,No,0,143,2021
17,MORELOS,18,TEMIXCO,35.0,4.0,B2,4,Viuda,2,2,No,,2,No,1,Sí,2,No,1,Sí,0,143,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,1,Sí,12000.0,2,No,2,No,2,No,2,No,1,143,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,1,Sí,500.0,2,No,2,No,2,No,1,Sí,1,143,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,2,No,,2,No,1,Sí,2,No,1,Sí,0,218,2021
17,MORELOS,18,TEMIXCO,,2.0,A1,5,Casada,2,1,Sí,999998.0,1,Sí,2,No,2,No,2,No,0,109,2021
17,MORELOS,18,TEMIXCO,,,C2,6,Soltera,2,2,No,,2,No,2,No,2,No,2,No,0,218,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,2,No,0,124,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,124,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,2,No,0,124,2021
17,MORELOS,18,TEMIXCO,0.0,1.0,B2,4,Viuda,2,2,No,,2,No,1,Sí,2,No,1,Sí,0,124,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,2,No,0,274,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,2,No,0,137,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,1,Sí,500.0,1,Sí,2,No,2,No,2,No,0,137,2021
17,MORELOS,18,TEMIXCO,4.0,3.0,B1,2,Separada,2,1,Sí,1000.0,2,No,2,No,2,No,1,Sí,0,274,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,2,No,1,685,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,176,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,1,Sí,2000.0,1,Sí,2,No,1,Sí,2,No,0,176,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,1,Sí,0,176,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,1,Sí,2000.0,2,No,2,No,2,No,1,Sí,0,314,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,2,No,0,157,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,0,628,2021
17,MORELOS,18,TEMIXCO,5.0,1.0,B1,2,Separada,2,1,Sí,1200.0,1,Sí,2,No,2,No,2,No,0,157,2021
17,MORELOS,18,TEMIXCO,26.0,4.0,B1,3,Divorciada,2,1,Sí,1000.0,1,Sí,2,No,2,No,2,No,1,157,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,1,Sí,600.0,2,No,2,No,2,No,2,No,0,98,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,1,Sí,700.0,2,No,2,No,2,No,2,No,0,98,2021
17,MORELOS,18,TEMIXCO,4.0,4.0,B2,4,Viuda,2,2,No,,2,No,1,Sí,2,No,1,Sí,1,195,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,2,1,Sí,1700.0,2,No,2,No,2,No,2,No,0,138,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,1,Sí,1600.0,2,No,2,No,2,No,2,No,0,138,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,1,Sí,1000.0,2,No,2,No,2,No,1,Sí,0,552,2021
17,MORELOS,18,TEMIXCO,50.0,4.0,B1,2,Separada,2,1,Sí,999998.0,2,No,2,No,2,No,1,Sí,1,276,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,1,Sí,3200.0,1,Sí,2,No,2,No,2,No,0,131,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,131,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,1,Sí,5000.0,1,Sí,2,No,2,No,1,Sí,0,262,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,1,Sí,1300.0,1,Sí,2,No,1,Sí,2,No,0,297,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,1,Sí,900.0,1,Sí,2,No,2,No,2,No,0,149,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,297,2021
17,MORELOS,18,TEMIXCO,31.0,3.0,B2,4,Viuda,2,2,No,,2,No,2,No,2,No,1,Sí,1,297,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,1,Sí,999998.0,2,No,2,No,2,No,2,No,0,135,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,2,No,,1,Sí,2,No,1,Sí,2,No,0,270,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,294,2021
17,MORELOS,18,TEMIXCO,0.0,3.0,B2,4,Viuda,2,2,No,,1,Sí,1,Sí,2,No,2,No,0,147,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,1,Sí,500.0,2,No,2,No,2,No,2,No,0,294,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,2,No,,2,No,1,Sí,2,No,1,Sí,0,294,2021
17,MORELOS,18,TEMIXCO,1.0,1.0,B1,2,Separada,2,1,Sí,1500.0,2,No,2,No,2,No,2,No,1,115,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,2,1,Sí,3000.0,1,Sí,2,No,2,No,2,No,1,115,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,1,Sí,1000.0,2,No,2,No,2,No,1,Sí,0,115,2021
17,MORELOS,18,TEMIXCO,20.0,3.0,B2,4,Viuda,2,2,No,,2,No,1,Sí,2,No,2,No,0,115,2021
17,MORELOS,18,TEMIXCO,1.0,1.0,B1,2,Separada,2,2,No,,2,No,2,No,2,No,2,No,1,242,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,2,No,,1,Sí,2,No,2,No,2,No,0,362,2021
17,MORELOS,18,TEMIXCO,13.0,1.0,B1,6,Soltera,2,1,Sí,3500.0,2,No,2,No,2,No,1,Sí,0,242,2021
17,MORELOS,18,TEMIXCO,98.0,3.0,B2,4,Viuda,2,2,No,,2,No,2,No,2,No,1,Sí,1,242,2021
17,MORELOS,18,TEMIXCO,98.0,1.0,B1,6,Soltera,2,2,No,,2,No,2,No,2,No,2,No,0,121,2021
17,MORELOS,18,TEMIXCO,20.0,4.0,B1,2,Separada,2,1,Sí,400.0,2,No,2,No,2,No,1,Sí,1,120,2021
17,MORELOS,18,TEMIXCO,16.0,1.0,B1,2,Separada,2,1,Sí,900.0,2,No,2,No,2,No,1,Sí,1,482,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,2,No,1,222,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,2,1,Sí,1000.0,2,No,2,No,2,No,2,No,0,222,2021
17,MORELOS,18,TEMIXCO,,,C2,6,Soltera,2,2,No,,2,No,2,No,2,No,2,No,0,333,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,2,No,0,111,2021
17,MORELOS,18,TEMIXCO,99.0,4.0,B1,3,Divorciada,2,1,Sí,7000.0,1,Sí,2,No,2,No,2,No,1,154,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,154,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,1,Sí,1200.0,1,Sí,2,No,2,No,2,No,0,154,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,154,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,2,No,,2,No,2,No,2,No,2,No,0,154,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,2,No,0,146,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,1,Sí,5000.0,1,Sí,2,No,2,No,1,Sí,1,146,2021
17,MORELOS,18,TEMIXCO,25.0,3.0,B1,2,Separada,2,2,No,,2,No,2,No,2,No,1,Sí,0,146,2021
17,MORELOS,18,TEMIXCO,,,C1,6,Soltera,2,2,No,,2,No,2,No,2,No,2,No,0,292,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,2,1,Sí,8000.0,1,Sí,2,No,2,No,1,Sí,0,112,2021
17,MORELOS,18,TEMIXCO,0.0,4.0,B2,4,Viuda,2,1,Sí,2500.0,2,No,2,No,2,No,2,No,0,223,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,1,Sí,3000.0,1,Sí,2,No,2,No,2,No,0,112,2021
17,MORELOS,18,TEMIXCO,11.0,3.0,B2,4,Viuda,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,112,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,2,2,No,,1,Sí,1,Sí,1,Sí,1,Sí,0,284,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,2,No,0,142,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,1,Sí,400.0,2,No,1,Sí,2,No,2,No,0,142,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,2,No,1,142,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,1,Sí,1200.0,2,No,2,No,2,No,2,No,0,142,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,142,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,2,No,,1,Sí,1,Sí,1,Sí,1,Sí,1,142,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,139,2021
17,MORELOS,18,TEMIXCO,0.0,1.0,B2,4,Viuda,2,2,No,,2,No,2,No,2,No,2,No,0,139,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,2,No,,1,Sí,1,Sí,2,No,2,No,1,139,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,2,2,No,,2,No,1,Sí,2,No,2,No,0,139,2021
17,MORELOS,18,TEMIXCO,99.0,3.0,B1,3,Divorciada,2,2,No,,1,Sí,2,No,2,No,2,No,0,167,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,1,Sí,500.0,2,No,2,No,2,No,2,No,0,335,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,2,No,0,335,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,167,2021
17,MORELOS,18,TEMIXCO,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,2,No,1,Sí,1,Sí,0,502,2021
17,MORELOS,18,TEMIXCO,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,308,2021
17,MORELOS,18,TEMIXCO,3.0,1.0,B1,2,Separada,2,1,Sí,1000.0,1,Sí,2,No,2,No,2,No,1,154,2021
17,MORELOS,18,TEMIXCO,25.0,3.0,B2,4,Viuda,2,2,No,,2,No,2,No,2,No,2,No,0,308,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,2,2,No,,2,No,1,Sí,2,No,1,Sí,0,154,2021
17,MORELOS,18,TEMIXCO,98.0,4.0,B1,2,Separada,2,2,No,,2,No,2,No,2,No,1,Sí,0,308,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,4,1,Sí,12000.0,1,Sí,2,No,2,No,1,Sí,0,83,2021
17,MORELOS,18,TEMIXCO,20.0,1.0,B1,2,Separada,4,2,No,,1,Sí,2,No,2,No,2,No,0,83,2021
17,MORELOS,18,TEMIXCO,,3.0,A1,5,Casada,4,1,Sí,4000.0,2,No,2,No,2,No,1,Sí,0,83,2021
17,MORELOS,24,TLALTIZAPÃN DE ZAPATA,,1.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,325,2021
17,MORELOS,24,TLALTIZAPÃN DE ZAPATA,3.0,1.0,B2,4,Viuda,2,1,Sí,1200.0,2,No,2,No,2,No,1,Sí,1,487,2021
17,MORELOS,24,TLALTIZAPÃN DE ZAPATA,4.0,1.0,B1,2,Separada,2,1,Sí,300.0,1,Sí,2,No,2,No,1,Sí,0,487,2021
17,MORELOS,24,TLALTIZAPÃN DE ZAPATA,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,162,2021
17,MORELOS,24,TLALTIZAPÃN DE ZAPATA,0.0,1.0,B1,2,Separada,2,1,Sí,800.0,2,No,2,No,2,No,1,Sí,0,325,2021
17,MORELOS,24,TLALTIZAPÃN DE ZAPATA,,,C1,6,Soltera,2,1,Sí,850.0,1,Sí,2,No,1,Sí,1,Sí,0,487,2021
17,MORELOS,24,TLALTIZAPÃN DE ZAPATA,12.0,3.0,B2,4,Viuda,2,1,Sí,500.0,1,Sí,1,Sí,2,No,1,Sí,1,162,2021
17,MORELOS,24,TLALTIZAPÃN DE ZAPATA,1.0,3.0,B2,4,Viuda,2,1,Sí,600.0,1,Sí,2,No,2,No,2,No,0,325,2021
17,MORELOS,24,TLALTIZAPÃN DE ZAPATA,,4.0,A1,5,Casada,2,2,No,,2,No,1,Sí,2,No,2,No,0,162,2021
17,MORELOS,24,TLALTIZAPÃN DE ZAPATA,,1.0,A1,1,Unión libre,2,1,Sí,8000.0,1,Sí,2,No,2,No,2,No,0,162,2021
17,MORELOS,24,TLALTIZAPÃN DE ZAPATA,19.0,3.0,B2,4,Viuda,2,1,Sí,1000.0,1,Sí,2,No,2,No,2,No,1,162,2021
17,MORELOS,24,TLALTIZAPÃN DE ZAPATA,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,162,2021
17,MORELOS,24,TLALTIZAPÃN DE ZAPATA,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,1,Sí,0,162,2021
17,MORELOS,24,TLALTIZAPÃN DE ZAPATA,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,325,2021
17,MORELOS,25,TLAQUILTENANGO,,4.0,A1,5,Casada,2,1,Sí,1000.0,2,No,2,No,2,No,1,Sí,1,241,2021
17,MORELOS,25,TLAQUILTENANGO,,1.0,A1,1,Unión libre,2,1,Sí,400.0,2,No,2,No,2,No,1,Sí,0,120,2021
17,MORELOS,25,TLAQUILTENANGO,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,241,2021
17,MORELOS,25,TLAQUILTENANGO,,3.0,A1,5,Casada,2,1,Sí,600.0,2,No,2,No,2,No,2,No,0,241,2021
17,MORELOS,25,TLAQUILTENANGO,0.0,4.0,B2,4,Viuda,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,241,2021
17,MORELOS,25,TLAQUILTENANGO,0.0,1.0,A2,1,Unión libre,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,602,2021
17,MORELOS,25,TLAQUILTENANGO,1.0,1.0,B1,2,Separada,2,1,Sí,1000.0,1,Sí,2,No,2,No,2,No,0,120,2021
17,MORELOS,25,TLAQUILTENANGO,5.0,1.0,B1,2,Separada,2,1,Sí,1500.0,1,Sí,2,No,2,No,2,No,0,120,2021
17,MORELOS,25,TLAQUILTENANGO,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,1,Sí,0,120,2021
17,MORELOS,25,TLAQUILTENANGO,,2.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,120,2021
17,MORELOS,25,TLAQUILTENANGO,,3.0,A1,5,Casada,2,1,Sí,1380.0,1,Sí,1,Sí,2,No,1,Sí,1,241,2021
17,MORELOS,25,TLAQUILTENANGO,98.0,1.0,B1,2,Separada,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,361,2021
17,MORELOS,25,TLAQUILTENANGO,,,C2,6,Soltera,2,2,No,,1,Sí,2,No,1,Sí,1,Sí,0,241,2021
17,MORELOS,25,TLAQUILTENANGO,3.0,1.0,B2,4,Viuda,2,1,Sí,250.0,1,Sí,1,Sí,2,No,2,No,0,120,2021
17,MORELOS,25,TLAQUILTENANGO,,1.0,A1,1,Unión libre,2,1,Sí,4300.0,2,No,1,Sí,2,No,1,Sí,0,361,2021
17,MORELOS,25,TLAQUILTENANGO,20.0,1.0,A2,1,Unión libre,2,1,Sí,4000.0,1,Sí,2,No,2,No,1,Sí,0,361,2021
17,MORELOS,25,TLAQUILTENANGO,,,C2,6,Soltera,2,1,Sí,2500.0,2,No,2,No,2,No,1,Sí,0,241,2021
